 ,4B,8B,16B,32B,64B,128B,256B,512B,1K,2K,4K,8K,16K,32K,64K,128K,256K,512K,1M,2M,4M,8M,16M,32M,
4K, 1.2, 1.2, 1.3, 1.6, 1.4, 0.7, 0.4, 0.1, 0.1, 0.1,
8K, 1.3, 1.3, 1.2, 1.3, 1.3, 0.9, 0.6, 0.3, 0.1, 0.1, 0.1,
16K, 1.3, 1.3, 1.3, 1.2, 1.4, 1.4, 1.0, 0.6, 0.2, 0.1, 0.1, 0.1,
32K, 1.2, 1.1, 1.2, 1.2, 2.2, 1.9, 1.7, 1.2, 0.6, 0.2, 0.1, 0.1, 0.1,
64K, 1.2, 1.3, 1.3, 1.4, 2.8, 3.1, 2.9, 2.9, 2.6, 2.2, 1.6, 0.1, 0.1, 0.1,
128K, 1.2, 1.1, 1.4, 1.4, 2.7, 3.4, 3.1, 3.5, 3.1, 3.4, 2.7, 1.5, 0.1, 0.1, 0.1,
256K, 1.3, 1.2, 1.3, 1.2, 3.1, 3.5, 5.5, 5.7, 5.6, 7.8, 7.0, 2.3, 1.6, 0.1, 0.1, 0.1,
512K, 1.1, 1.2, 1.4, 1.3, 2.9, 4.2, 7.2, 8.3, 9.9,13.4,13.9, 9.1, 4.8, 2.8, 0.7, 0.1, 0.1,
1M, 1.3, 1.2, 1.2, 1.5, 3.3, 4.2, 7.6, 9.1,10.4,12.5,14.9,14.0, 7.9, 4.1, 2.8, 0.7, 0.1, 0.1,
2M, 1.2, 1.2, 1.4, 1.5, 3.3, 5.9,10.1,10.9,13.3,14.4,18.2,15.3,14.6, 8.4, 4.8, 2.8, 1.0, 0.1, 0.1,
4M, 1.3, 1.2, 1.3, 1.4, 3.4, 9.1,19.9,21.8,25.9,29.8,32.0,15.2,15.0,14.0, 8.1, 5.1, 2.8, 0.7, 0.1, 0.1,
8M, 1.2, 1.3, 1.2, 1.4, 3.7,13.3,32.2,38.3,44.4,55.7,58.4,43.3,14.2,14.5,13.8, 8.3, 5.1, 2.6, 0.6, 0.1, 0.1,
16M, 1.2, 1.3, 1.3, 1.6, 3.9,13.6,35.8,43.9,53.4,63.9,70.4,60.8,32.1,17.8,15.1,14.4, 9.6, 4.8, 3.0, 1.0, 0.1, 0.1,
32M, 1.2, 1.3, 1.4, 1.9, 4.6,16.2,35.9,45.1,55.1,69.5,72.1,68.2,60.6,34.0,16.0,14.8,13.7, 9.1, 5.7, 2.9, 1.0, 0.1, 0.1,
64M, 1.2, 1.2, 1.5, 2.1, 5.5,20.7,56.5,53.3,69.1,87.1,97.7,83.3,71.9,65.6,36.1,18.6,15.6,14.9,10.1, 4.9, 3.0, 0.7, 0.1, 0.1,
